0.00801856	+8e+06ns
0.024229	+9e+06ns
0.0243234	+8.875e+06ns
0.0244178	+8.76562e+06ns
0.0245122	+8.66992e+06ns
0.0246066	+8.58618e+06ns
0.024701	+8.51291e+06ns
0.0247954	+8.44879e+06ns
0.032332	+9.39269e+06ns
0.0324264	+9.21861e+06ns
0.0325208	+9.06628e+06ns
0.0326152	+8.933e+06ns
0.0327096	+8.81637e+06ns
0.0413318	+8.71432e+06ns
0.0486338	+8.62503e+06ns
0.0488698	+8.5469e+06ns
0.0490586	+8.60354e+06ns
0.0492474	+8.5281e+06ns
0.0493418	+8.46208e+06ns
0.0494821	+8.40432e+06ns
0.056784	+8.35378e+06ns
0.05702	+8.43456e+06ns
0.0572088	+8.38024e+06ns
0.0573976	+8.33271e+06ns
0.057492	+8.29112e+06ns
0.0575864	+8.25473e+06ns
0.064887	+9.09789e+06ns
0.065123	+9.08565e+06ns
0.0653118	+8.94994e+06ns
0.0655006	+8.8312e+06ns
0.0656435	+8.7273e+06ns
0.0819466	+8.63639e+06ns
0.0896235	+9.55684e+06ns
0.0900496	+9.48723e+06ns
0.0977266	+1.03013e+07ns
0.097821	+1.00137e+07ns
0.0981998	+9.76195e+06ns
0.105877	+9.54171e+06ns
0.105971	+9.349e+06ns
0.10635	+9.18037e+06ns
0.114027	+9.15782e+06ns
0.114121	+9.1381e+06ns
0.1145	+8.99583e+06ns
0.12213	+9.87135e+06ns
0.122224	+9.63743e+06ns
0.122603	+9.43275e+06ns
0.130233	+1.02537e+07ns
0.130328	+9.97195e+06ns
0.130706	+9.72546e+06ns
0.138336	+1.05098e+07ns
0.138431	+1.01961e+07ns
0.138525	+9.92154e+06ns
0.138857	+9.68135e+06ns
0.146486	+9.47118e+06ns
0.146581	+9.28728e+06ns
0.146675	+9.12637e+06ns
0.147007	+9.11058e+06ns
0.154637	+8.97175e+06ns
0.154731	+8.85028e+06ns
0.154825	+8.744e+06ns
0.15511	+8.776e+06ns
0.16274	+9.554e+06ns
0.162834	+9.35975e+06ns
0.162928	+9.18978e+06ns
0.163213	+9.16606e+06ns
0.170843	+9.8953e+06ns
0.170937	+9.65839e+06ns
0.171032	+9.57609e+06ns
0.171316	+9.50408e+06ns
0.17141	+9.31607e+06ns
0.178993	+9.15156e+06ns
0.179087	+9.13261e+06ns
0.179182	+8.99104e+06ns
0.179466	+8.86716e+06ns
0.179561	+8.75876e+06ns
0.187143	+8.78892e+06ns
0.187238	+8.6903e+06ns
0.187332	+8.60401e+06ns
0.187616	+8.52851e+06ns
0.187711	+8.46245e+06ns
0.195293	+8.40464e+06ns
0.195388	+8.35406e+06ns
0.195482	+8.3098e+06ns
0.19572	+8.27108e+06ns
0.195814	+8.23719e+06ns
0.203396	+9.20754e+06ns
0.203491	+9.0566e+06ns
0.203585	+8.92452e+06ns
0.203823	+8.80896e+06ns
0.203917	+8.70784e+06ns
0.2115	+9.61936e+06ns
0.211594	+9.41694e+06ns
0.211688	+9.23982e+06ns
0.211783	+9.08484e+06ns
0.211973	+8.94924e+06ns
0.212067	+8.95558e+06ns
0.21965	+8.83613e+06ns
0.219744	+8.73162e+06ns
0.219839	+8.64016e+06ns
0.219933	+8.56014e+06ns
0.220123	+8.61512e+06ns
0.220217	+8.53823e+06ns
0.2278	+8.47095e+06ns
0.227894	+8.41208e+06ns
0.227989	+8.36057e+06ns
0.228083	+8.4405e+06ns
0.228226	+8.51044e+06ns
0.22832	+8.44663e+06ns
0.235903	+9.2658e+06ns
0.235997	+9.10758e+06ns
0.236092	+9.09413e+06ns
0.236186	+9.08236e+06ns
0.236329	+8.94707e+06ns
0.236424	+8.82868e+06ns
0.244006	+9.7251e+06ns
0.2441	+9.63446e+06ns
0.244195	+9.55515e+06ns
0.244289	+9.36076e+06ns
0.244432	+9.19066e+06ns
0.244527	+9.04183e+06ns
0.244621	+8.9116e+06ns
0.252156	+8.79765e+06ns
0.252251	+8.69794e+06ns
0.252345	+8.6107e+06ns
0.25244	+8.53436e+06ns
0.252582	+8.46757e+06ns
0.252677	+8.40912e+06ns
0.252771	+8.35798e+06ns
0.260307	+8.31323e+06ns
0.260401	+8.27408e+06ns
0.260495	+8.23982e+06ns
0.26059	+8.20984e+06ns
0.260733	+8.18361e+06ns
0.260827	+8.16066e+06ns
0.260921	+8.14058e+06ns
0.26841	+9.123e+06ns
0.268504	+8.98263e+06ns
0.268598	+8.8598e+06ns
0.268693	+8.75232e+06ns
0.268836	+8.65828e+06ns
0.26893	+8.576e+06ns
0.269024	+8.629e+06ns
0.276513	+9.55037e+06ns
0.276607	+9.35657e+06ns
0.276701	+9.187e+06ns
0.276796	+9.03863e+06ns
0.276939	+8.9088e+06ns
0.277033	+8.9202e+06ns
0.277128	+8.93017e+06ns
0.284616	+9.6889e+06ns
0.28471	+9.47779e+06ns
0.284804	+9.29306e+06ns
0.284899	+9.13143e+06ns
0.284993	+8.99e+06ns
0.285089	+8.99125e+06ns
0.285183	+8.86734e+06ns
0.285278	+8.75892e+06ns
0.292814	+8.66406e+06ns
0.325279	+8.58105e+06ns
0.333429	+8.50842e+06ns
0.341532	+9.44487e+06ns
0.349635	+1.02643e+07ns
0.357738	+1.09812e+07ns
0.357833	+1.06086e+07ns
0.365888	+1.02825e+07ns
0.365983	+9.99719e+06ns
0.374039	+9.87254e+06ns
0.374133	+9.76347e+06ns
0.382189	+9.54304e+06ns
0.382283	+9.35016e+06ns
0.390292	+1.01814e+07ns
0.390386	+9.90871e+06ns
0.398395	+1.06701e+07ns
0.398489	+1.03364e+07ns
0.398584	+1.00443e+07ns
0.406545	+9.78877e+06ns
0.40664	+9.56518e+06ns
0.406734	+9.36953e+06ns
0.414696	+9.19834e+06ns
0.41479	+9.04854e+06ns
0.414884	+8.91748e+06ns
0.422799	+9.80279e+06ns
0.422893	+9.57744e+06ns
0.422987	+9.38026e+06ns
0.430902	+1.02077e+07ns
0.430996	+9.93176e+06ns
0.43109	+9.81529e+06ns
0.439005	+1.07134e+07ns
0.439099	+1.04992e+07ns
0.439193	+1.03118e+07ns
0.439288	+1.00228e+07ns
0.447155	+9.76998e+06ns
0.447249	+9.54873e+06ns
0.447344	+9.35514e+06ns
0.447438	+9.18574e+06ns
0.455305	+9.03753e+06ns
0.4554	+8.90784e+06ns
0.455494	+8.79436e+06ns
0.455588	+8.69506e+06ns
0.463408	+9.60818e+06ns
0.463503	+9.40715e+06ns
0.463597	+9.23126e+06ns
0.463691	+9.07735e+06ns
0.471511	+9.94268e+06ns
0.471606	+9.69985e+06ns
0.4717	+9.48736e+06ns
0.471794	+9.30144e+06ns
0.479614	+1.01388e+07ns
0.479709	+9.87142e+06ns
0.479803	+9.63749e+06ns
0.479897	+9.4328e+06ns
0.479992	+9.2537e+06ns
0.487764	+9.09699e+06ns
0.487859	+8.95986e+06ns
0.487953	+8.83988e+06ns
0.488048	+8.8599e+06ns
0.488142	+8.87741e+06ns
0.495915	+8.76773e+06ns
0.496009	+8.79676e+06ns
0.496104	+8.82217e+06ns
0.496198	+8.8444e+06ns
0.496292	+8.73885e+06ns
0.504018	+9.64649e+06ns
0.504112	+9.56568e+06ns
0.504207	+9.36997e+06ns
0.504301	+9.19872e+06ns
0.504395	+9.04888e+06ns
0.512121	+9.91777e+06ns
0.512215	+9.67805e+06ns
0.51231	+9.46829e+06ns
0.512404	+9.28476e+06ns
0.512498	+9.12416e+06ns
0.512593	+8.98364e+06ns
0.520271	+8.86068e+06ns
0.520365	+8.7531e+06ns
0.52046	+8.65896e+06ns
0.520554	+8.57659e+06ns
0.520649	+8.50452e+06ns
0.520743	+8.44145e+06ns
0.528421	+8.38627e+06ns
0.528516	+8.33798e+06ns
0.52861	+8.29574e+06ns
0.528704	+8.25877e+06ns
0.528799	+8.22642e+06ns
0.528893	+8.19812e+06ns
0.536524	+9.17335e+06ns
0.536619	+9.02668e+06ns
0.536713	+8.89835e+06ns
0.536808	+8.78605e+06ns
0.536902	+8.6878e+06ns
0.536996	+8.60182e+06ns
0.544627	+9.52659e+06ns
0.544722	+9.33577e+06ns
0.544816	+9.1688e+06ns
0.544911	+9.0227e+06ns
0.545005	+9.01986e+06ns
0.545099	+9.01738e+06ns
0.55273	+9.8902e+06ns
0.552825	+9.65393e+06ns
0.552919	+9.44719e+06ns
0.553014	+9.39129e+06ns
0.553108	+9.34238e+06ns
0.553202	+9.17458e+06ns
0.553297	+9.02776e+06ns
0.560881	+8.89929e+06ns
0.560975	+8.78688e+06ns
0.561069	+8.81352e+06ns
0.561164	+8.71182e+06ns
0.561258	+8.62285e+06ns
0.561353	+8.54499e+06ns
0.561447	+8.47687e+06ns
0.569031	+8.54226e+06ns
0.569125	+8.59947e+06ns
0.56922	+8.52454e+06ns
0.569314	+8.45897e+06ns
0.569408	+8.4016e+06ns
0.569503	+8.3514e+06ns
0.569597	+8.30747e+06ns
0.577134	+9.26904e+06ns
0.577228	+9.11041e+06ns
0.577323	+8.97161e+06ns
0.577417	+8.85016e+06ns
0.577512	+8.74389e+06ns
0.577606	+8.6509e+06ns
0.5777	+8.56954e+06ns
0.585237	+9.49834e+06ns
0.585331	+9.31105e+06ns
0.585426	+9.14717e+06ns
0.58552	+9.00377e+06ns
0.585615	+8.8783e+06ns
0.585709	+8.76851e+06ns
0.585803	+8.67245e+06ns
0.585898	+8.58839e+06ns
0.593387	+8.51484e+06ns
0.593482	+8.45049e+06ns
0.593576	+8.39418e+06ns
0.59367	+8.3449e+06ns
0.593765	+8.30179e+06ns
0.593859	+8.26407e+06ns
0.593954	+8.23106e+06ns
0.594048	+8.32718e+06ns
0.601537	+8.28628e+06ns
0.601632	+8.25049e+06ns
0.601726	+8.21918e+06ns
0.601821	+8.19178e+06ns
0.601915	+8.16781e+06ns
0.602009	+8.27183e+06ns
0.602104	+8.36285e+06ns
0.602198	+8.4425e+06ns
0.60964	+9.26218e+06ns
0.609735	+9.10441e+06ns
0.609829	+8.96636e+06ns
0.609924	+8.84556e+06ns
0.610018	+8.86487e+06ns
0.610112	+8.88176e+06ns
0.610207	+8.77154e+06ns
0.610301	+8.6751e+06ns
0.617744	+9.46571e+06ns
0.617838	+9.2825e+06ns
0.617932	+9.12218e+06ns
0.618027	+9.10691e+06ns
0.618121	+9.09355e+06ns
0.618216	+8.95685e+06ns
0.61831	+8.83724e+06ns
0.618404	+8.73259e+06ns
0.618499	+8.64102e+06ns
0.625894	+8.56089e+06ns
0.625988	+8.49078e+06ns
0.626083	+8.55443e+06ns
0.626177	+8.48512e+06ns
