0.00801856	+8e+06ns
0.024229	+9e+06ns
0.0243234	+8.875e+06ns
0.0244178	+8.76562e+06ns
0.0245122	+8.66992e+06ns
0.0246066	+8.58618e+06ns
0.024701	+8.51291e+06ns
0.0247954	+8.44879e+06ns
0.032332	+9.39269e+06ns
0.0324264	+9.21861e+06ns
0.0325208	+9.06628e+06ns
0.0326152	+8.933e+06ns
0.0327096	+8.81637e+06ns
0.0413318	+8.71432e+06ns
0.0486338	+8.62503e+06ns
0.0488698	+8.5469e+06ns
0.0490586	+8.60354e+06ns
0.0492474	+8.5281e+06ns
0.0493418	+8.46208e+06ns
0.0494821	+8.40432e+06ns
0.056784	+8.35378e+06ns
0.05702	+8.43456e+06ns
0.0572088	+8.38024e+06ns
0.0573976	+8.33271e+06ns
0.057492	+8.29112e+06ns
0.0575864	+8.25473e+06ns
0.064887	+9.09789e+06ns
0.065123	+9.08565e+06ns
0.0653118	+8.94994e+06ns
0.0655006	+8.8312e+06ns
0.0656435	+8.7273e+06ns
0.0819466	+8.63639e+06ns
0.0896235	+9.55684e+06ns
0.0900496	+9.48723e+06ns
0.0977266	+1.03013e+07ns
0.097821	+1.00137e+07ns
0.0981998	+9.76195e+06ns
0.105877	+9.54171e+06ns
0.105971	+9.349e+06ns
0.10635	+9.18037e+06ns
0.114027	+9.15782e+06ns
0.114121	+9.1381e+06ns
0.1145	+8.99583e+06ns
0.12213	+9.87135e+06ns
0.122224	+9.63743e+06ns
0.122603	+9.43275e+06ns
0.130233	+1.02537e+07ns
0.130328	+9.97195e+06ns
0.130706	+9.72546e+06ns
0.138568	+1.05098e+07ns
0.138831	+1.01961e+07ns
0.13901	+1.00465e+07ns
0.139526	+9.91573e+06ns
0.146874	+9.67626e+06ns
0.147558	+9.59173e+06ns
0.147737	+9.39276e+06ns
0.148169	+9.34366e+06ns
0.156021	+9.42571e+06ns
0.156789	+9.37249e+06ns
0.157053	+9.45093e+06ns
0.157569	+9.51956e+06ns
0.165926	+1.04546e+07ns
0.167033	+1.05228e+07ns
0.167296	+1.05824e+07ns
0.168065	+1.06346e+07ns
0.177603	+1.18053e+07ns
0.179046	+1.20796e+07ns
0.179478	+1.20697e+07ns
0.180669	+1.2186e+07ns
0.180847	+1.21627e+07ns
0.193927	+1.26424e+07ns
0.196129	+1.31871e+07ns
0.199006	+1.40387e+07ns
0.199101	+1.46589e+07ns
0.202146	+1.55765e+07ns
0.210504	+1.57544e+07ns
0.219283	+1.66601e+07ns
0.219378	+1.70776e+07ns
0.222929	+1.78179e+07ns
0.22724	+1.87157e+07ns
0.231972	+1.90012e+07ns
0.236113	+1.98761e+07ns
0.236208	+1.95166e+07ns
0.241277	+1.9827e+07ns
0.24525	+2.02236e+07ns
0.250488	+2.05707e+07ns
0.25404	+2.08743e+07ns
0.254134	+2.0515e+07ns
0.258276	+2.07007e+07ns
0.263345	+2.08631e+07ns
0.267403	+2.10052e+07ns
0.270448	+2.08795e+07ns
0.270543	+2.02696e+07ns
0.274684	+2.02359e+07ns
0.279754	+2.03314e+07ns
0.283895	+2.029e+07ns
0.28399	+1.97537e+07ns
0.28771	+1.94095e+07ns
0.292611	+1.97333e+07ns
0.296837	+2.00167e+07ns
0.301906	+2.02646e+07ns
0.302	+2.01065e+07ns
0.306226	+2.04682e+07ns
0.311464	+2.09097e+07ns
0.315606	+2.1171e+07ns
0.315701	+2.08996e+07ns
0.319589	+2.11621e+07ns
0.324574	+2.13919e+07ns
0.3288	+2.19679e+07ns
0.333954	+2.25969e+07ns
0.334048	+2.26473e+07ns
0.338274	+2.26914e+07ns
0.343512	+2.3355e+07ns
0.347654	+2.39356e+07ns
0.351543	+2.43186e+07ns
0.351637	+2.41538e+07ns
0.356622	+2.40096e+07ns
0.360848	+2.42584e+07ns
0.366002	+2.47261e+07ns
0.366096	+2.45103e+07ns
0.370322	+2.43215e+07ns
0.37556	+2.42813e+07ns
0.379702	+2.47462e+07ns
0.383591	+2.50279e+07ns
0.383685	+2.47744e+07ns
0.38867	+2.44276e+07ns
0.392896	+2.46242e+07ns
0.39805	+2.50461e+07ns
0.402276	+2.52904e+07ns
0.40237	+2.50041e+07ns
0.407608	+2.48786e+07ns
0.41175	+2.52687e+07ns
0.415639	+2.54851e+07ns
0.415733	+2.51745e+07ns
0.420718	+2.47777e+07ns
0.424944	+2.49305e+07ns
0.430098	+2.53142e+07ns
0.434324	+2.61499e+07ns
0.438093	+2.67562e+07ns
0.470139	+2.62866e+07ns
0.47875	+2.50008e+07ns
0.487951	+2.45007e+07ns
0.488045	+2.36881e+07ns
0.495223	+2.28521e+07ns
0.504592	+2.21206e+07ns
0.509324	+2.21055e+07ns
0.511611	+2.22173e+07ns
0.521149	+2.26902e+07ns
0.52605	+2.26039e+07ns
0.530276	+2.24034e+07ns
0.537622	+2.2853e+07ns
0.542523	+2.26214e+07ns
0.542617	+2.17937e+07ns
0.547686	+2.11945e+07ns
0.554189	+2.06702e+07ns
0.55909	+2.02114e+07ns
0.563063	+2.031e+07ns
0.564169	+1.98962e+07ns
0.570672	+1.94092e+07ns
0.575657	+1.8983e+07ns
0.584858	+1.92352e+07ns
0.584952	+1.93308e+07ns
0.589853	+2.00394e+07ns
0.594079	+2.05345e+07ns
0.60134	+2.12177e+07ns
0.601435	+2.06905e+07ns
0.606251	+2.08542e+07ns
0.611236	+2.09974e+07ns
0.617823	+2.12477e+07ns
0.617917	+2.05918e+07ns
0.622818	+2.06428e+07ns
0.626876	+2.05624e+07ns
0.627729	+1.99921e+07ns
0.634316	+1.96181e+07ns
0.638458	+1.97908e+07ns
0.639311	+1.9442e+07ns
0.648428	+1.97617e+07ns
0.648522	+1.99165e+07ns
0.653591	+1.9802e+07ns
0.657817	+1.97017e+07ns
0.661622	+1.9989e+07ns
0.66492	+1.94904e+07ns
0.669315	+1.96791e+07ns
0.67	+1.98442e+07ns
0.674816	+1.99887e+07ns
0.713768	+2.01151e+07ns
0.718163	+2.02257e+07ns
0.730399	+1.98225e+07ns
0.7396	+1.99697e+07ns
0.746862	+2.09735e+07ns
0.756147	+2.16018e+07ns
0.763325	+2.19016e+07ns
0.772694	+2.24139e+07ns
0.779787	+2.24871e+07ns
0.779881	+2.16762e+07ns
0.789335	+2.10917e+07ns
0.796344	+2.05802e+07ns
0.801245	+2.07577e+07ns
0.805892	+2.0163e+07ns
0.812901	+1.96426e+07ns
0.817802	+1.91873e+07ns
0.822449	+1.89139e+07ns
0.829374	+1.95496e+07ns
0.834274	+1.98559e+07ns
0.838922	+1.99989e+07ns
0.845846	+2.03741e+07ns
0.850747	+2.04523e+07ns
0.855563	+2.05208e+07ns
0.862319	+2.09557e+07ns
0.862413	+2.04612e+07ns
0.86723	+2.00286e+07ns
0.87213	+1.965e+07ns
0.878886	+1.91937e+07ns
0.883028	+1.94195e+07ns
0.883712	+1.89921e+07ns
0.888613	+1.86181e+07ns
0.895453	+1.84158e+07ns
0.903979	+1.86138e+07ns
0.904074	+1.89121e+07ns
0.908384	+1.96731e+07ns
0.913201	+2.0339e+07ns
0.920462	+2.09216e+07ns
0.920557	+2.04314e+07ns
0.924783	+2.03775e+07ns
0.929683	+2.04553e+07ns
0.936945	+2.07734e+07ns
0.937039	+2.03017e+07ns
0.941856	+2.0389e+07ns
0.946335	+2.05904e+07ns
0.95132	+2.07666e+07ns
0.953438	+2.02957e+07ns
0.957579	+2.02588e+07ns
0.958264	+1.98514e+07ns
0.962827	+1.937e+07ns
0.967897	+1.89488e+07ns
0.976929	+1.94552e+07ns
0.977023	+1.95233e+07ns
0.981755	+1.99579e+07ns
0.986403	+2.04631e+07ns
0.990461	+2.07802e+07ns
0.994771	+2.15577e+07ns
0.994865	+2.1113e+07ns
0.999682	+2.12239e+07ns
1.00425	+2.14459e+07ns
1.00898	+2.15151e+07ns
1.01371	+2.17008e+07ns
1.0138	+2.13632e+07ns
1.01845	+2.16928e+07ns
1.02242	+2.18562e+07ns
1.02682	+2.18741e+07ns
1.03012	+2.18899e+07ns
1.03021	+2.12786e+07ns
1.03461	+2.12438e+07ns
1.03479	+2.05883e+07ns
1.04399	+2.06398e+07ns
1.04408	+2.03098e+07ns
1.04907	+2.01461e+07ns
1.05312	+2.05028e+07ns
1.05718	+2.0815e+07ns
1.06208	+2.17131e+07ns
1.06218	+2.1374e+07ns
1.06665	+2.14522e+07ns
1.07156	+2.15207e+07ns
1.07603	+2.17056e+07ns
1.08102	+2.19924e+07ns
1.08111	+2.22434e+07ns
1.08517	+2.23379e+07ns
1.08923	+2.29207e+07ns
1.09413	+2.35556e+07ns
1.09422	+2.34862e+07ns
1.0987	+2.33004e+07ns
1.1036	+2.31378e+07ns
1.10808	+2.36206e+07ns
1.11307	+2.4168e+07ns
1.11316	+2.4147e+07ns
1.11722	+2.40036e+07ns
1.12128	+2.43782e+07ns
1.12618	+2.48309e+07ns
1.12627	+2.46021e+07ns
1.13075	+2.42768e+07ns
1.13565	+2.39922e+07ns
1.14013	+2.43682e+07ns
1.14512	+2.48221e+07ns
1.14521	+2.47194e+07ns
1.14927	+2.45045e+07ns
1.15332	+2.48164e+07ns
1.15823	+2.52143e+07ns
1.1627	+2.54376e+07ns
1.1628	+2.50079e+07ns
1.1677	+2.46319e+07ns
1.17184	+2.48029e+07ns
1.17581	+2.49525e+07ns
1.17591	+2.45835e+07ns
1.18098	+2.42605e+07ns
1.1852	+2.4603e+07ns
1.1901	+2.50276e+07ns
1.19458	+2.58991e+07ns
1.19468	+2.60367e+07ns
1.19975	+2.62822e+07ns
1.2038	+2.64969e+07ns
1.20778	+2.71848e+07ns
1.21285	+2.77867e+07ns
1.21294	+2.76883e+07ns
1.21725	+2.76023e+07ns
1.22215	+2.7652e+07ns
1.22663	+2.81955e+07ns
1.22673	+2.80461e+07ns
1.26376	+2.69153e+07ns
1.27068	+2.55509e+07ns
1.27963	+2.4982e+07ns
1.28023	+2.39843e+07ns
1.28707	+2.39862e+07ns
1.29619	+2.4238e+07ns
1.30016	+2.38332e+07ns
1.30422	+2.38541e+07ns
1.31275	+2.39973e+07ns
1.31765	+2.36226e+07ns
1.32204	+2.34198e+07ns
1.32711	+2.33673e+07ns
1.32923	+2.25714e+07ns
1.33413	+2.1875e+07ns
1.34316	+2.17656e+07ns
1.34368	+2.10449e+07ns
1.35288	+2.12893e+07ns
1.35297	+2.08781e+07ns
1.35969	+2.02684e+07ns
1.39744	+2.03598e+07ns
1.41398	+2.13148e+07ns
1.41407	+2.07755e+07ns
